t (s),P (Pa)
0.00655,-0.03587170957628467
0.0066,-0.014829242297328465
0.0066500000000000005,-0.011257084728426178
0.0067,-0.01558023863961212
0.00675,-0.02295526771354655
0.0068000000000000005,-0.014153603532479098
0.00685,-0.007873841143631212
0.006900000000000001,-0.0139360080504645
0.0069500000000000004,0.007235834442294793
0.007,0.0021824483645376228
0.007050000000000001,-0.0002639607654532552
0.0071,0.01968659660606409
0.00715,0.02095587411383186
0.007200000000000001,0.01855309782123642
0.00725,0.00035648456453895097
0.0073,0.0037078933164609133
0.007350000000000001,-0.0008428161726032751
0.0074,0.022609182032655665
0.00745,-0.001515001715006856
0.007500000000000001,0.016167571056348362
0.00755,-0.0004868293498665622
0.0076,-0.013541417679401582
0.0076500000000000005,-0.0010862894409036069
0.0077,-0.0035459520571969145
0.00775,-0.020109765422917782
0.0078000000000000005,-0.004848209236179462
0.007850000000000001,-0.03104873001170677
0.0079,-0.015435791180027924
0.00795,-0.030959772797687593
0.008,-0.010961937048506797
0.00805,-0.013143994809870307
0.0081,-0.013299248862018687
0.008150000000000001,-0.00820427405385215
0.0082,-0.017694239199188375
0.00825,0.0019292658604188459
0.0083,0.012521136578312029
0.00835,0.009848016049527241
0.008400000000000001,0.016912000946740523
0.008450000000000001,0.004877504361113961
0.0085,0.016282180426604117
0.00855,0.015512916431188507
0.0086,0.010567396905112873
0.00865,0.003159122881453147
0.008700000000000001,-0.0022577908080813197
0.00875,0.004032486654615395
0.0088,0.010252169726783514
0.00885,-0.002544905780430408
0.0089,-0.017840619142229223
0.00895,0.004061047299892907
0.009000000000000001,-0.0112704257551615
0.00905,-0.012758821311377467
0.0091,-0.028189995381704525
0.00915,-0.02452086148769795
0.0092,-0.028044112218598448
0.009250000000000001,-0.010891271755306492
0.009300000000000001,-0.0052846949073928826
0.00935,-0.0205730301496441
0.0094,-0.02043683203852817
0.00945,-0.00898923543742209
0.0095,-0.0063411182520573305
0.009550000000000001,0.007454697630999215
0.009600000000000001,0.015249677448937727
0.00965,0.005211746224081172
0.0097,0.026404108169406554
0.00975,0.01270895913859609
0.0098,0.014806204500329437
0.009850000000000001,0.01580474186717978
0.0099,0.021046948351691123
0.00995,0.006872167049707965
0.01,0.027552466647859618
0.01005,0.022002412384028707
0.010100000000000001,-0.003659360744994059
0.010150000000000001,-0.0008140615190637794
0.0102,-0.010104627369295177
0.01025,-0.013025833765654717
0.0103,-0.022131101481228984
0.01035,-0.022090980639058958
0.010400000000000001,-0.009263442226028666
0.010450000000000001,-0.027707569145311806
0.0105,0.0035430870105582976
0.01055,-0.02799731963850366
0.0106,-0.008661346639537427
0.01065,-0.01957337581774936
0.010700000000000001,-0.0026434189903981977
0.010750000000000001,-0.0053595258830857915
0.0108,0.010727191029098339
0.01085,0.015144066026176456
0.0109,0.00590687526697665
0.01095,0.008547791845675966
0.011000000000000001,0.010666619643290753
0.01105,0.008895357822829726
0.0111,0.029204747135527506
0.01115,0.02178277197583193
0.0112,0.0233411715307814
0.011250000000000001,-0.016917946224206747
0.011300000000000001,0.009241020456689538
0.01135,-0.0009055147913604928
0.0114,-0.006617627211028332
0.01145,-0.007258998300285046
0.0115,-0.022035688905624042
0.011550000000000001,-0.02209582155089817
0.011600000000000001,-0.011735567800451482
0.01165,-0.024716035800038515
0.0117,-0.012789017766711814
0.01175,-0.03228498105919646
0.0118,-0.006973981085863869
0.011850000000000001,0.0004372664442860736
0.0119,0.004136648119811679
0.01195,0.0011093758768903365
0.012,0.012130243076578555
0.01205,0.012580335556795734
0.012100000000000001,0.008394950444689825
0.012150000000000001,0.0039354098114871075
0.0122,0.016775878353943414
0.01225,0.0027261564952678827
0.0123,0.01979372609004378
0.01235,0.01886962386209291
0.012400000000000001,0.01648076819558922
0.012450000000000001,-0.0012984987950694672
0.0125,0.020585782866232385
0.01255,-0.00161653834085958
0.0126,-0.006499943590215761
0.01265,0.004500254668192664
0.012700000000000001,-0.002391402195756432
0.012750000000000001,-0.026832904932040907
0.0128,0.003988300684192224
0.01285,-0.023783339530341882
0.0129,-0.03479604610925139
0.012950000000000001,-0.010793516923591704
0.013000000000000001,-0.012499398341728508
0.01305,0.0016294109521690983
0.0131,-0.014564068556946863
0.01315,-0.0014049224775760719
0.0132,-0.004373785673747546
0.013250000000000001,0.01706423810389973
0.013300000000000001,0.035808246422524635
0.01335,0.022365920936133914
0.0134,0.030661114961092036
0.01345,0.02615296799774697
0.0135,0.032244469962477165
0.013550000000000001,-0.002226995653431381
0.013600000000000001,0.021750323781790034
0.01365,0.014877750441026127
0.0137,0.014478486516952441
0.01375,0.010577645334205887
0.013800000000000002,0.004742679449043814
0.013850000000000001,0.005969455269182928
0.013900000000000001,-0.0010480694001431794
0.01395,-0.021142701273834393
0.014,0.0011380373185004445
0.01405,-0.030534692451532227
0.014100000000000001,-0.004136243441252296
0.014150000000000001,-0.01687551496191759
0.0142,-0.01607995511918805
0.01425,-0.020802829702861615
0.0143,-0.011639075677994807
0.01435,-0.01951547145614089
0.014400000000000001,-0.026921284394723473
0.014450000000000001,-0.0012821000569194815
0.0145,0.0014918523709035849
0.01455,1.9664707572225604e-05
0.0146,0.02191923750172829
0.014650000000000002,0.015024273061639072
0.014700000000000001,0.017995357987198646
0.014750000000000001,0.02727801603212328
0.0148,0.023243054467434666
0.01485,0.005062120577910171
0.0149,0.0026292705003757317
0.014950000000000001,0.017863277548794326
0.015000000000000001,0.01866015773262971
0.015050000000000001,-0.0034527214983380563
0.0151,-0.013087872986482941
0.01515,-0.011120094528712909
0.0152,-0.007583518700172053
0.015250000000000001,-0.01756423548308741
0.015300000000000001,-0.03350759398623874
0.01535,-0.018625424983432504
0.0154,-0.012852602466875987
0.01545,-0.021429774203345558
0.0155,-0.012060732450003036
0.015550000000000001,-0.005593693079089081
0.015600000000000001,-0.023944760240478147
0.01565,-0.005677588271079477
0.015700000000000002,-0.01673564140448707
0.01575,-0.01307193209812078
0.0158,0.008364039233604598
0.01585,0.02758224692886506
0.0159,0.025916001364283202
0.015950000000000002,0.019018612651342585
0.016,0.017128404193614964
0.016050000000000002,0.03555038606058685
0.0161,0.018960267661210176
0.01615,0.02875603073646652
0.0162,0.010807013809195416
0.01625,0.005022358152046107
0.016300000000000002,0.0019833401464178454
0.01635,-0.01711015274750864
0.0164,-0.006152026479666849
0.01645,0.0007924029295396443
0.0165,-0.021440908132559364
0.016550000000000002,0.002889818723877679
0.0166,-0.02284443164892309
0.01665,-0.0021817273575975744
0.0167,-0.02165927692934214
0.01675,-0.013119623778525925
0.016800000000000002,0.008171671792015976
0.01685,-0.004567235991796102
0.016900000000000002,-0.010043886292626224
0.01695,-0.020354735908814273
0.017,-0.0004422778287411491
0.01705,0.003360606098409722
0.0171,0.033674096571363346
0.017150000000000002,0.013505525343205423
0.0172,0.018935210420999403
0.01725,0.02753904386739009
0.0173,0.010084946889784707
0.01735,0.02920834193575187
0.017400000000000002,0.007760589721121938
0.01745,-0.0201186409992897
0.0175,-0.0013006374883781837
0.01755,-0.004976998116889894
0.0176,-0.019271589812006
0.017650000000000002,-0.004201150070687997
0.0177,-0.01844657219412904
0.017750000000000002,-0.018174297600657564
0.0178,-0.010203978431480753
0.01785,-0.024868216181174217
0.0179,-0.03637593768233409
0.01795,-0.039867484307326284
0.018000000000000002,-0.02624750520218922
0.01805,-0.013872516138359754
0.0181,0.002244572441019785
0.01815,-0.020798037987136912
0.0182,-0.01713922797710732
0.018250000000000002,0.0025192950841935583
0.0183,0.016597054318461615
0.01835,0.01842034237890776
0.0184,0.011034942427788616
0.01845,0.02626641162662425
0.018500000000000003,0.026850706232412685
0.01855,0.028661857295307867
0.018600000000000002,0.010901040508964033
0.01865,0.008433303492568548
0.0187,0.006662108583554388
0.01875,0.022816308647280716
0.0188,0.017463734774006687
0.018850000000000002,-0.013045256500064727
0.0189,-0.008157965130554664
0.01895,-0.007768015448805887
0.019,-0.021614738337763475
0.01905,0.003127730117541149
0.019100000000000002,-0.0020437490956487815
0.01915,-0.02177012545196177
0.019200000000000002,-0.021108158331105874
0.01925,-0.009539443875506119
0.0193,-0.01279976950980306
0.019350000000000003,-0.012364354006686484
0.0194,-0.0168939221418225
0.019450000000000002,0.005361992770619243
0.0195,-0.0020243925161113003
0.01955,0.02650481476628605
0.0196,0.003306345148156113
0.01965,0.015195107762981008
0.019700000000000002,0.015355797276342752
0.01975,0.01715326331000618
0.0198,0.037086809005921414
0.01985,0.0018535627793599962
0.0199,0.003248067489721106
0.019950000000000002,0.038026758389440946
0.02,0.005921225808590262
0.020050000000000002,0.013266792326306422
0.0201,0.011797088115629994
0.02015,-0.01164402679770581
0.020200000000000003,-0.0093787320883184
0.02025,-0.02201933605856919
0.020300000000000002,-0.016566956308975388
0.02035,-0.01561314126472501
0.0204,-0.032099457244643984
0.02045,-0.02445099101363652
0.0205,-0.009946313782910497
0.020550000000000002,-0.01727163165791701
0.0206,-0.006525583105501214
0.02065,-0.0028855174023250324
0.0207,0.0033496156651271185
0.02075,0.0020754222518575166
0.020800000000000003,-0.00243099971997089
0.02085,0.008233973726587119
0.020900000000000002,0.022352389821169043
0.02095,0.03810216456272089
0.021,0.019714873323299718
0.021050000000000003,0.008384758545100766
0.0211,0.028830145990768843
0.021150000000000002,0.01728269601985297
0.0212,0.009593341931096983
0.02125,0.028313666697133144
0.0213,0.014735401880677169
0.02135,0.00036470101969538453
0.021400000000000002,-0.00040042139810260967
0.02145,0.00012521683497513682
0.021500000000000002,-0.010932795210683948
0.02155,-0.001156677689666848
0.0216,-0.021755863534679263
0.021650000000000003,-0.025938007434605233
0.0217,-0.009837706695877897
0.021750000000000002,-0.012477718614610212
0.0218,-0.0024994089596524945
0.02185,-0.0031726049797078885
0.0219,0.007138356838068184
0.02195,-0.005309056717438589
0.022000000000000002,0.001879342716662696
0.02205,0.014249774408194499
0.0221,0.03230076977161364
0.02215,0.011345428010914645
0.0222,0.007604766936029357
0.022250000000000002,0.01783291054013495
0.0223,0.02532652904479097
0.022350000000000002,0.029128818830743843
0.0224,0.016431852497752957
0.02245,0.027864463385532945
0.022500000000000003,0.025421207487963778
0.02255,0.012198272688796365
0.022600000000000002,-0.006357329469297108
0.02265,0.0037225341114785013
0.0227,-0.024606331181806367
0.02275,-0.0096775884822441
0.0228,-0.009689575728341853
0.022850000000000002,-0.02712690958554046
0.0229,-0.03462602182653682
0.02295,-0.01726382639217873
0.023,-0.022736443412767676
0.02305,-0.02409303028498564
0.023100000000000002,-0.02697965311967227
0.02315,-0.012793093412473967
0.023200000000000002,-0.004497816468567787
0.02325,0.026856516948384496
0.0233,0.01593909630122195
0.023350000000000003,0.02907507223097868
0.0234,0.0025333395733190527
0.023450000000000002,0.02655775244796932
0.0235,0.019897360054056352
0.02355,0.005678548301472687
0.0236,0.014428013999127413
0.02365,0.023259766520271747
0.023700000000000002,0.03989627457510463
0.02375,0.00011086581902230129
0.0238,0.009141981161237519
0.02385,0.0007042012775218573
0.0239,-0.0024767139606647237
0.023950000000000003,0.004872496438483984
0.024,-0.009693994324932707
0.024050000000000002,-0.015394174927723341
0.0241,-0.024841108598611196
0.02415,-0.0167503336765112
0.024200000000000003,-0.009515262245320961
0.02425,-0.01871002141733865
0.024300000000000002,-0.002837091613054763
0.02435,0.0018203680172753037
0.0244,-0.021205584009383983
0.02445,0.006978610952943252
0.0245,-0.0015530445338889603
0.024550000000000002,0.016289917539071268
0.0246,0.012809289838733284
0.024650000000000002,-0.0010094899782380241
0.0247,0.01914909099974454
0.02475,0.016057948623498387
0.024800000000000003,0.02045976215787527
0.02485,0.005763333172627949
0.024900000000000002,0.0025721499563291176
0.02495,0.005045594159743379
0.025,0.018892655008565046
0.025050000000000003,0.00010500908217536079
0.0251,0.01043679835355532
0.025150000000000002,0.013401136259197925
0.0252,-0.026710062002207435
0.02525,-0.03663914063159193
0.0253,-0.006973501347326822
0.02535,-0.020446161936504365
0.025400000000000002,-0.014085752672149739
0.02545,-0.036291950550988286
0.025500000000000002,-0.01643292261379787
0.02555,-0.03422467775205702
0.0256,-0.018620229375494853
0.025650000000000003,-0.0035640984428927866
0.0257,-0.0068573770919858005
0.025750000000000002,-0.013924922157527865
0.0258,0.003308545913428098
0.02585,0.010244959952822392
0.025900000000000003,0.03534990057431365
0.02595,0.021410569713519907
0.026000000000000002,0.02283995144163259
0.02605,0.013623993335464636
0.0261,0.03439883799969794
0.02615,-0.011845194992509179
0.0262,0.004680802742900824
0.026250000000000002,0.018229879997094543
0.0263,0.0017950792253590428
0.026350000000000002,-0.00020482834000576258
0.0264,-0.0012031919909358335
0.02645,-0.002645901261471785
0.026500000000000003,0.0004311830726705119
0.02655,-0.010454795803890821
0.026600000000000002,-0.011066868397433096
0.02665,-0.011388198667227607
0.0267,-0.022017441625996635
0.026750000000000003,-0.0024214104919381696
0.0268,-0.029831484018070325
0.026850000000000002,-0.015012437597000794
0.0269,-0.024491075921066165
0.02695,0.003419943697672651
0.027,-0.0010343594775001873
0.02705,0.007730887894198965
0.027100000000000003,0.013980944097703318
0.02715,0.0043848526680031474
0.027200000000000002,-0.004587622387585845
0.02725,0.026135536185661057
0.0273,0.009912243300578282
0.027350000000000003,0.018306500263053107
0.0274,0.016619245961864062
0.027450000000000002,0.007075432383419199
0.0275,0.0016710530298945404
0.02755,-0.009205245795255487
0.027600000000000003,-0.0018935773709272716
0.02765,-0.0059667884172090934
0.027700000000000002,-0.025108664537342455
0.02775,-0.0275269885505241
0.027800000000000002,-0.00953467649905295
0.02785,-0.020282998037835936
0.0279,-0.026123074614250015
0.027950000000000003,-0.007040557181699995
0.028,-0.02746156525422641
0.028050000000000002,-0.01731984453672105
0.0281,-0.02668098575639089
0.02815,-0.0008444189046986792
0.028200000000000003,0.025487949455973123
0.02825,0.0014564206807840365
0.028300000000000002,0.010527311917442493
0.02835,-0.004076518382942295
0.0284,0.04616652474137156
0.028450000000000003,0.022296343092280846
0.0285,0.009806911060506296
0.028550000000000002,0.02279781510315749
0.0286,0.012748816709073442
0.028650000000000002,0.001428320894197914
0.0287,0.018412574362323783
0.02875,-0.0017407951590537856
0.028800000000000003,-0.006421077975392866
0.02885,-0.010098229256428743
0.028900000000000002,-0.014755505091666097
0.02895,-0.007523590708966707
0.029,-0.03695265194156064
0.029050000000000003,-0.011667958547449578
0.0291,-0.033373467231041024
0.029150000000000002,-0.01709434793528152
0.0292,-0.006205208063040068
0.02925,-0.014720492232417238
0.029300000000000003,-0.03539372288927144
0.02935,-0.012089281897002925
0.029400000000000003,-0.014775614492207486
0.02945,-0.0033871188111006005
0.029500000000000002,0.016633504827855305
0.02955,0.00336312329746949
0.0296,0.020758219092930574
0.029650000000000003,0.029775581876849862
0.0297,0.023829934856712774
0.029750000000000002,0.010447183123772753
0.0298,0.03305495480812957
0.02985,0.0030509849437994306
0.029900000000000003,0.036134516025608264
0.02995,0.007757689305679411
0.030000000000000002,0.0030535654956082127
0.03005,0.014865139979579754
0.030100000000000002,-0.0025745996814653107
0.03015,-0.010803819938180683
0.0302,-0.026849338844824083
0.030250000000000003,0.0002837166344879672
0.0303,-0.023261982020507298
0.030350000000000002,-0.02877351017868429
0.0304,-0.03387628030018216
0.03045,-0.01487480823482619
0.030500000000000003,-0.011931950879056949
0.03055,-0.01821073429223423
0.030600000000000002,-0.014372003836359136
0.03065,-0.014344147188957733
0.0307,0.006787018121539485
0.030750000000000003,-0.004222412636978631
0.0308,0.010391698644667813
0.030850000000000002,0.022577746506504244
0.0309,0.011780790993199928
0.030950000000000002,0.018999276989741912
0.031,0.01333288756575526
0.03105,0.02861014933810843
0.031100000000000003,0.0033476198604357223
0.03115,0.012799452609379133
0.031200000000000002,0.027430868376631
0.03125,0.003453350446960165
0.0313,0.025844222276518093
0.03135,-0.0038598090557583026
0.031400000000000004,-0.012636199257219066
0.03145,0.004288440280769766
0.0315,-0.013199281320348841
0.03155,-0.015528484267040048
0.0316,-0.022981506652085936
0.031650000000000005,-0.004103441113342446
0.0317,-0.015853409466385443
0.03175,-0.030746991228236077
0.0318,0.009519833073640984
0.03185,-0.019395827954151866
0.031900000000000005,-0.005207947811205737
0.03195,-0.009125850191152038
0.032,-0.01077719076638716
0.03205,-0.005576206902619449
0.032100000000000004,-0.01454758815559748
0.032150000000000005,0.01943880596482881
0.0322,0.00011570356473316473
0.03225,-0.002311198452191989
0.0323,0.026632365543094946
0.032350000000000004,-0.003370028797819582
0.0324,0.015249203893318216
0.03245,0.00555570215974629
0.0325,0.0059564732718141574
0.03255,0.029449155662869216
0.032600000000000004,-0.015643294520919747
0.03265,0.0009304873810729621
0.0327,-0.01888981053320936
0.03275,-0.0241506830094851
0.0328,-0.015400827920424263
0.032850000000000004,-0.028143524231251806
0.0329,-0.02262350798935644
0.03295,-0.01995291451750594
0.033,-0.026796557634372026
0.03305,-0.022057049842225347
0.033100000000000004,-0.021041875815465922
0.03315,0.012891469693873659
0.0332,-0.008139206469849287
0.03325,0.0014592983494095605
0.0333,0.008490900379829275
0.033350000000000005,0.015202985671328217
0.0334,0.0026822198666315925
0.03345,0.012376980662997767
0.0335,0.024163858793420992
0.03355,0.034342648611264216
0.033600000000000005,0.03039142774150526
0.03365,0.03388732049884949
0.0337,0.025964749204821617
0.03375,0.02915076488774798
0.033800000000000004,0.0011041813482484068
0.033850000000000005,-0.0013409525917810602
0.0339,0.004882398083761776
0.03395,-0.02929638207297352
0.034,-0.016625912388236273
0.034050000000000004,-0.021183255640072216
0.0341,-0.011776319026966806
0.03415,-0.01638982534308243
0.0342,-0.006523123159054069
0.03425,-0.0050143779466106635
0.034300000000000004,-2.1083022144152697e-05
0.03435,-0.006716143631627693
0.0344,-0.004190429706157307
0.03445,-0.002310398935722365
0.0345,-0.00541734357069855
0.034550000000000004,0.007161068151460206
0.0346,0.009672326766714123
0.03465,0.006170644179082682
0.0347,0.018727233747587203
0.03475,0.03450680903436279
0.034800000000000005,0.02285570062129012
0.03485,0.023117906715918006
0.0349,0.03566603703149643
0.03495,0.008349726742197992
0.035,0.010973907442893543
0.035050000000000005,0.017951851423811813
0.0351,0.0014930609281342236
0.03515,-0.003104681603532967
0.0352,-0.010236909409315237
0.035250000000000004,-0.028794350283544018
0.035300000000000005,-0.02408441454944163
0.03535,-0.032513174253813434
0.0354,-0.030539665919157653
0.03545,-0.010455048732880784
0.035500000000000004,-0.002740719548440535
0.03555,-0.012874131291342916
0.0356,-0.026140272906347684
0.03565,-0.004248818985860325
0.0357,-0.0008828393417880751
0.035750000000000004,-0.0023364127078856598
0.0358,0.0016400339580880047
0.03585,0.01528218157614068
0.0359,0.01310934508192399
0.03595,0.023297535181305513
0.036000000000000004,0.015999007362288823
0.03605,0.020377233552911232
0.0361,0.02540905878848672
0.03615,0.008040362210980909
0.0362,0.005890551737360939
0.036250000000000004,0.003481447275777337
0.0363,0.0007239673238954225
0.03635,0.009001256835799304
0.0364,-0.015317094445740177
0.03645,-0.01368020779754351
0.036500000000000005,-0.013748486809626398
0.03655,-0.027326206175535404
0.0366,-0.010395471717264375
0.03665,-0.006433006053596448
0.0367,-0.039290824638740555
0.036750000000000005,-0.029553370621706994
0.0368,-0.012144198799527255
0.03685,-0.018551058763231168
0.0369,-0.03557391590143663
0.036950000000000004,0.002763858906022289
0.037000000000000005,0.0086418241544656
0.03705,-0.0020355975223045435
0.0371,0.0065882112684461395
0.03715,0.02138481978576848
0.037200000000000004,0.013783460958572073
0.03725,0.013007876706354959
0.0373,0.02848488490956727
0.03735,0.011851049825086637
0.0374,-0.005342987219006112
0.037450000000000004,0.023309306725260732
0.0375,-0.017069563799927048
0.03755,0.0006727928328455514
0.0376,0.000238145885496068
0.03765,-0.0183905881307229
0.037700000000000004,-0.006097116364492195
0.03775,0.00034526968810572045
0.0378,-0.018971283469969673
0.03785,-0.011715815511476966
0.0379,-0.0035207570239612317
0.037950000000000005,-0.018765029347949914
0.038,-0.017216931419938443
0.03805,0.0065591265403252795
0.0381,-0.008067752314042912
0.03815,-0.012031085384743557
0.038200000000000005,-0.0155521647464422
0.03825,-0.00745163285751166
0.0383,-0.007949033513862903
0.03835,0.022577579133749442
0.038400000000000004,0.002899434765795437
0.038450000000000005,0.03335489662223421
0.0385,0.020304946073639106
0.03855,-0.00073473546774485
0.0386,0.019990057281681826
0.038650000000000004,0.013822190963846952
0.038700000000000005,0.03227615027396788
0.03875,0.011941713695243163
0.0388,0.011115353123919511
0.03885,-0.012890979464967763
0.038900000000000004,0.010508960899192451
0.03895,-0.015053945324437342
0.039,-0.01670751221451193
0.03905,-0.017758048854485026
0.0391,-0.01856892950657638
0.039150000000000004,-0.013842485382750909
0.0392,-0.029028786947224623
0.03925,-0.026500213432346556
0.0393,-0.033185158598497196
0.03935,-0.012976089432536619
0.039400000000000004,0.00646918716855662
0.03945,-0.009362521242896441
0.0395,-0.0007816079112759541
0.03955,-0.009434316478653164
0.0396,0.0058234074831932095
0.039650000000000005,0.024182993980624224
0.0397,0.019318776115691147
0.03975,0.015565004926459075
0.0398,0.01890359962426651
0.039850000000000003,0.011314767000510572
0.039900000000000005,0.022709400229027992
0.03995,0.020204490527113636
0.04,0.006124561671124923
0.04005,0.01599247262677425
0.040100000000000004,-0.0069914257902000095
0.040150000000000005,-0.005867163539632158
0.0402,-0.007845924504548473
0.04025,-0.008313790823167463
0.0403,-0.010390900505901718
0.040350000000000004,-0.020930120939565134
0.040400000000000005,-0.029325527299337344
0.04045,-0.009796453466609317
0.0405,-0.010949977691502293
0.04055,-0.03663873817027993
0.040600000000000004,-0.003516489020616709
0.04065,-0.0005515412887135557
0.0407,-0.0018577761753826893
0.04075,-0.011079664840687403
0.0408,0.01162590509154936
0.040850000000000004,0.016058519405668145
0.0409,0.020270298670443342
0.04095,0.03071608867852768
0.041,0.010967825621212119
0.04105,0.04524142837554436
0.041100000000000005,0.01496858992282606
0.04115,0.022776018459660832
0.0412,-0.0010211712991872197
0.04125,0.0038247714128517843
0.0413,0.011688601297527846
0.041350000000000005,0.00697095227624337
0.0414,0.017725371662146775
0.04145,-0.014370318636758878
0.0415,-0.018582908331887932
0.041550000000000004,-0.018799950984522945
0.041600000000000005,-0.0021813478103340778
0.04165,-0.025469743561966778
0.0417,-0.02542939934068554
0.04175,-0.02027619240218065
0.041800000000000004,-0.01047569745288552
0.041850000000000005,0.010132348834092779
0.0419,0.0006362339937662255
0.04195,4.737029706218445e-05
0.042,0.00884975759678108
0.042050000000000004,0.020098682005170745
0.042100000000000005,0.029844154429249804
0.04215,0.008579666255927695
0.0422,0.014574700361753554
0.04225,0.028985444536848756
0.042300000000000004,0.006821203613502235
0.04235,0.03394410042182368
0.0424,0.014741975287568976
0.04245,0.018106811432376028
0.0425,0.009163926377826632
0.042550000000000004,0.0184893286675005
0.0426,-0.011786528193338334
0.04265,-0.008638820936688114
0.0427,0.002823137714378648
0.04275,-0.02274110815710864
0.042800000000000005,-0.024553271410773365
0.04285,-0.038468130761334485
0.0429,0.0034949251853517126
0.04295,-0.016829207375991556
0.043000000000000003,-0.025807244201270264
0.043050000000000005,-0.01914867463488858
0.0431,-0.006535490350774835
0.04315,-0.0014729899737833448
0.0432,-0.007071813556415893
0.043250000000000004,-0.0034173431330379745
0.043300000000000005,0.0288770543869036
0.04335,0.012726971413746568
0.0434,0.019601156152217917
0.04345,0.02528665308781907
0.043500000000000004,0.013280421046663226
0.043550000000000005,0.029354669028598082
0.0436,0.018468963189466343
0.04365,0.031990493963879804
0.0437,0.019658290298967512
0.043750000000000004,0.008378898810576775
0.0438,-0.00045338992974940963
0.04385,7.334522172988223e-05
