t (s),P (Pa)
0.010700000000000001,-0.04032218883565776
0.010750000000000001,-0.01976013115297682
0.0108,-0.025342273378896555
0.01085,-0.028540271798468724
0.0109,-0.047125244628044405
0.01095,-0.04023647022514776
0.011000000000000001,-0.019608637523789687
0.01105,-0.04383517180573126
0.0111,-0.05324309028739084
0.01115,-0.03339601966809528
0.0112,-0.032168732103361866
0.011250000000000001,-0.028015497148030748
0.011300000000000001,-0.01921714792920293
0.01135,-0.01852629347759613
0.0114,-0.011595013866939207
0.01145,-0.004827809929265796
0.0115,-0.007171212564796665
0.011550000000000001,-0.0010917908041364601
0.011600000000000001,0.012094561676336048
0.01165,0.019313380896763908
0.0117,0.03480749406109036
0.01175,0.029137599450631227
0.0118,0.030148047473353146
0.011850000000000001,0.03477878156974909
0.0119,0.02586308915998689
0.01195,0.03641466426946162
0.012,0.04517712324395322
0.01205,0.02163369100581292
0.012100000000000001,0.046198096061773
0.012150000000000001,0.033997009201154706
0.0122,0.04295225249629212
0.01225,0.03355015101175893
0.0123,0.03805976499425897
0.01235,0.022343274643391864
0.012400000000000001,0.019892338900406634
0.012450000000000001,-0.0006504969878009222
0.0125,-0.001531051667851486
0.01255,3.036738770925175e-05
0.0126,-0.016593501230486366
0.01265,-0.021363697159750283
0.012700000000000001,-0.02073708846568692
0.012750000000000001,-0.03644566015168609
0.0128,-0.033624713176210005
0.01285,-0.036110976394985686
0.0129,-0.03721228158358558
0.012950000000000001,-0.03776213034048638
0.013000000000000001,-0.04300249964160878
0.01305,-0.03699102453686336
0.0131,-0.05219021248635089
0.01315,-0.059780290544419884
0.0132,-0.025026684145070338
0.013250000000000001,-0.017221132720257416
0.013300000000000001,-0.022516178479296513
0.01335,-0.013827105863685398
0.0134,-0.0013383605508844373
0.01345,-0.00024496708944492414
0.0135,-0.003470585871383486
0.013550000000000001,-0.011778950254242481
0.013600000000000001,0.024976925021622957
0.01365,0.02394154951821815
0.0137,0.025849926508654062
0.01375,0.03796378209732909
0.013800000000000002,0.031035999922444893
0.013850000000000001,0.024046807832231877
0.013900000000000001,0.025065891783150038
0.01395,0.024684632669478256
0.014,0.04264455952451041
0.01405,0.02944312018389489
0.014100000000000001,0.023725266991752935
0.014150000000000001,0.03805416726805442
0.0142,0.030068031829462317
0.01425,0.0198313464040493
0.0143,0.03538340357512018
0.01435,0.005848483525324423
0.014400000000000001,0.00902430658475301
0.014450000000000001,0.0012723481347741879
0.0145,0.005315811756478945
0.01455,-0.018823231506398967
0.0146,-0.01799053756989752
0.014650000000000002,-0.00699452709102342
0.014700000000000001,-0.02930100335238974
0.014750000000000001,-0.026836025536179614
0.0148,-0.039719679848452066
0.01485,-0.034967785250166646
0.0149,-0.03817627921357329
0.014950000000000001,-0.03529542856144757
0.015000000000000001,-0.023559742695406134
0.015050000000000001,-0.052116280531832516
0.0151,-0.0367033915926927
0.01515,-0.0378650980825277
0.0152,-0.03182676556714673
0.015250000000000001,-0.024048105772798645
0.015300000000000001,-0.01712090285825521
0.01535,-0.022045520068268838
0.0154,-0.0026344712507292752
0.01545,-0.0016199285636797718
0.0155,0.016634276706777716
0.015550000000000001,0.004009433604622776
0.015600000000000001,0.028701258178025386
0.01565,0.016322940734700326
0.015700000000000002,0.0046043701745378425
0.01575,0.016098216047978817
0.0158,0.023124565128225742
0.01585,0.04624077571833734
0.0159,0.0519160558555769
0.015950000000000002,0.051038451568274884
0.016,0.030106425614214057
0.016050000000000002,0.0324554728260176
0.0161,0.030815378315841226
0.01615,0.03053335259760384
0.0162,0.028997687080424335
0.01625,0.03055462516985681
0.016300000000000002,0.0009655493186930542
0.01635,0.021300216767581603
0.0164,0.019259610599280996
0.01645,0.02219257292622611
0.0165,0.0014147859424987726
0.016550000000000002,-0.021921913748619053
0.0166,-0.010695783841101912
0.01665,-0.01196089010255552
0.0167,-0.040387146569326154
0.01675,-0.04489964830763214
0.016800000000000002,-0.04243886968700271
0.01685,-0.025952459717750342
0.016900000000000002,-0.03181501823780353
0.01695,-0.054255969039544064
0.017,-0.032244067796016136
0.01705,-0.0401572166191858
0.0171,-0.04108286856892651
0.017150000000000002,-0.03010311280811478
0.0172,-0.041941006916515894
0.01725,-0.030020694713236602
0.0173,-0.022158029448937643
0.01735,-0.02745328203547932
0.017400000000000002,-0.00897414897939989
0.01745,0.006107581376374219
0.0175,-0.0018471561168439312
0.01755,-0.01082375275595545
0.0176,0.012194851260033059
0.017650000000000002,0.024117457165528364
0.0177,0.029549478510620366
0.017750000000000002,0.02150104954902969
0.0178,0.03770329303318231
0.01785,0.02971704654474565
0.0179,0.01734283816690903
0.01795,0.041883525351154104
0.018000000000000002,0.05270316731865425
0.01805,0.029916945070444623
0.0181,0.03992037559253835
0.01815,0.05168762472686409
0.0182,0.030264394887230574
0.018250000000000002,0.044702707403737905
0.0183,0.020807147424692297
0.01835,0.02788952935927124
0.0184,0.01474958439693542
0.01845,0.018501066357762816
0.018500000000000003,-0.0016250976627411595
0.01855,-0.0008699895375231977
0.018600000000000002,-0.014702316367702365
0.01865,-0.011847274823311781
0.0187,-0.024749122249532907
0.01875,-0.011337380067211862
0.0188,-0.014737004175443123
0.018850000000000002,-0.05567077606107416
0.0189,-0.03849837712234239
0.01895,-0.04182519345419888
0.019,-0.030340946616096466
0.01905,-0.04139656897330433
0.019100000000000002,-0.04198025697742985
0.01915,-0.05184706133593668
0.019200000000000002,-0.03016587450086058
0.01925,-0.018942420036953858
0.0193,-0.0174619364876335
0.019350000000000003,-0.03244919401922309
0.0194,-0.0010141368756847683
0.019450000000000002,0.0041617451422941865
0.0195,0.013340553198110523
0.01955,0.006630344406727408
0.0196,0.012736056279645863
0.01965,0.01566252926195746
0.019700000000000002,0.024015522590432173
0.01975,0.029885573109587317
0.0198,0.037273561760431666
0.01985,0.030671905046223736
0.0199,0.03429174673199103
0.019950000000000002,0.03478680149169315
0.02,0.0502678896529291
0.020050000000000002,0.009343029701392322
0.0201,0.06143360078381378
0.02015,0.02505955880357356
0.020200000000000003,0.006646849497127055
0.02025,0.030913882291807443
0.020300000000000002,0.014641600822467496
0.02035,0.023271733793498835
0.0204,0.0065749287870668326
0.02045,-0.0015433921351099946
0.0205,0.01373464581263307
0.020550000000000002,-0.006306638091368324
0.0206,-0.006226564408207275
0.02065,-0.019168930204667457
0.0207,-0.04523973397622072
0.02075,-0.02322954409170161
0.020800000000000003,-0.03328562775621066
0.02085,-0.03043777727019441
0.020900000000000002,-0.025171156834048858
0.02095,-0.028981033370478304
0.021,-0.041792568177236214
0.021050000000000003,-0.040963532042160945
0.0211,-0.029042824790065903
0.021150000000000002,-0.02137547821985537
0.0212,-0.026776071457315528
0.02125,-0.019721806779868473
0.0213,-0.02845952017845419
0.02135,-0.01838742531022579
0.021400000000000002,-0.011409515440625134
0.02145,0.007932210416621106
0.021500000000000002,0.01181225285821729
0.02155,-0.003969328812880603
0.0216,-0.00707055145553556
0.021650000000000003,0.016951600047904046
0.0217,0.0009586402464065967
0.021750000000000002,0.02872370001938767
0.0218,0.03117182513217196
0.02185,0.04815125828496592
0.0219,0.04764655985824795
0.02195,0.03967335469720249
0.022000000000000002,0.031049426662985935
0.02205,0.04700216095292947
0.0221,0.03207858360041214
0.02215,0.0261702493801622
0.0222,0.03723138199302569
0.022250000000000002,0.027578161147567212
0.0223,0.011855452434144632
0.022350000000000002,0.03973546833250961
0.0224,0.01578855896672727
0.02245,-0.004592293225082889
0.022500000000000003,-0.004584138548867685
0.02255,-0.006053862742583471
0.022600000000000002,-0.014387248471825799
0.02265,-0.01901429517974977
0.0227,-0.021130509297598302
0.02275,-0.01556176085954667
0.0228,-0.04026974716332156
0.022850000000000002,-0.04252439139679868
0.0229,-0.029171412771896547
0.02295,-0.02231126597486915
0.023,-0.030251985168722285
0.02305,-0.01229423788219492
0.023100000000000002,-0.033370394587318795
0.02315,-0.03264942592902099
0.023200000000000002,-0.026078942693444587
0.02325,-0.03956855430894097
0.0233,-0.032030159509787215
0.023350000000000003,-0.04003949124578774
0.0234,-0.01793378187213817
0.023450000000000002,-0.013108164469908022
0.0235,0.005358643370805099
0.02355,0.0018666861412129912
0.0236,0.016063928247267933
0.02365,0.004757556893210687
0.023700000000000002,0.033254394925459244
0.02375,0.051217309841850495
0.0238,0.03484469576020013
0.02385,0.02259722029923642
0.0239,0.03624687697906758
0.023950000000000003,0.04019926876395526
0.024,0.03148162453501366
0.024050000000000002,0.045678784724856814
0.0241,0.02509044113614769
0.02415,0.04685751017999839
0.024200000000000003,0.03342556644710106
0.02425,0.029100732168719525
0.024300000000000002,0.01869826257264852
0.02435,0.02970653833060946
0.0244,0.027872702577346756
0.02445,0.020635343204051037
0.0245,0.007832267935115416
0.024550000000000002,-0.0010198529017458238
0.0246,0.0027815367112804523
0.024650000000000002,-0.026355261759948213
0.0247,-0.025893896671622296
0.02475,-0.03498381772951815
0.024800000000000003,-0.029403794927669626
0.02485,-0.049115428187997065
0.024900000000000002,-0.03698994441634264
0.02495,-0.04018902377661778
0.025,-0.048371275838865226
0.025050000000000003,-0.03418396815212188
0.0251,-0.04592963612274894
0.025150000000000002,-0.0333064069906988
0.0252,-0.013474139306792452
0.02525,-0.027019237523396702
0.0253,-0.04192495216871472
0.02535,-0.0016220675996111988
0.025400000000000002,-0.0037120614404032703
0.02545,-0.025503590919244257
0.025500000000000002,0.0002380635170508438
0.02555,0.018894128969920335
0.0256,0.009596592213289065
0.025650000000000003,0.014574204741342134
0.0257,0.020063078595822
0.025750000000000002,0.02753601767956038
0.0258,0.03227115087175804
0.02585,0.04073332683701704
0.025900000000000003,0.04024264973850763
0.02595,0.027720630678915947
0.026000000000000002,0.026554419158154284
0.02605,0.035575275475191036
0.0261,0.03349539183835628
0.02615,0.0437133306648914
0.0262,0.03170905095230534
0.026250000000000002,0.022576080391011978
0.0263,0.028737774548601772
0.026350000000000002,0.013689108567127703
0.0264,0.009449723297959303
0.02645,-0.005021388936216133
0.026500000000000003,0.007021116334829426
0.02655,-0.02020197438883227
0.026600000000000002,-0.005075844665377459
0.02665,-0.026401646287857322
0.0267,-0.015575512830997968
0.026750000000000003,-0.019228828605639518
0.0268,-0.021362372122150735
0.026850000000000002,-0.03407898624584728
0.0269,-0.03187141852053736
0.02695,-0.036949833291611826
0.027,-0.04894590402488231
0.02705,-0.037465769293810784
0.027100000000000003,-0.035267645599653105
0.02715,-0.05122161722434325
0.027200000000000002,-0.051304454031756055
0.02725,-0.02117441065145903
0.0273,-0.021373864515061625
0.027350000000000003,-0.012439416520249508
0.0274,-0.007307707451652482
0.027450000000000002,0.012095976082817803
0.0275,0.007946761592393683
0.02755,0.012202014775496381
0.027600000000000003,0.018467681108160175
0.02765,0.023586097527860794
0.027700000000000002,0.022871946714131564
0.02775,0.02319860068827459
0.027800000000000002,0.037817193475381525
0.02785,0.04379595625031425
0.0279,0.035338451307119
0.027950000000000003,0.024813013995437252
0.028,0.043916137690278044
0.028050000000000002,0.0470744712056974
0.0281,0.04306474778831568
0.02815,0.024426428381544782
0.028200000000000003,0.033757739583977264
0.02825,0.02714351032008997
0.028300000000000002,0.026527474521444362
0.02835,0.025784616680927592
0.0284,0.0019051623869821722
0.028450000000000003,-0.0013259710397411752
0.0285,0.004659545761994436
0.028550000000000002,-0.005717927549853983
0.0286,-0.02031937745449309
0.028650000000000002,-0.02081332636942304
0.0287,-0.03092479056179855
0.02875,-0.03563357643373414
0.028800000000000003,-0.021186107064561015
0.02885,-0.0312219314178672
0.028900000000000002,-0.04526850021819197
0.02895,-0.041685890830311996
0.029,-0.03132538098335134
0.029050000000000003,-0.04054209577756287
0.0291,-0.04117828067197755
0.029150000000000002,-0.025659501337424465
0.0292,-0.025996132821776236
0.02925,-0.04047158232309561
0.029300000000000003,-0.025817524728211225
0.02935,-0.024675856150345336
0.029400000000000003,-0.009627009407145795
0.02945,0.005324971876234614
0.029500000000000002,-0.00692795380338951
0.02955,0.0011330953769851165
0.0296,0.0023829264718786772
0.029650000000000003,0.00223145562096657
0.0297,0.035521565327174535
0.029750000000000002,0.036874639226342945
0.0298,0.03128645648589002
0.02985,0.02531079117838423
0.029900000000000003,0.02223890270890233
0.02995,0.048040819345082864
0.030000000000000002,0.04947623093663104
0.03005,0.03658871598156495
0.030100000000000002,0.004708391999528085
0.03015,0.03671035739946428
0.0302,0.03635686465840575
0.030250000000000003,0.02708512120407494
0.0303,0.0301505481144635
0.030350000000000002,0.01424530186935766
0.0304,0.02355805686134193
0.03045,-4.9381942483574075e-05
0.030500000000000003,0.016865355615239563
0.03055,-0.025849574976428365
0.030600000000000002,0.008181484547748962
0.03065,-0.009380642341053227
0.0307,-0.019215851284347066
0.030750000000000003,-0.03257563354308629
0.0308,-0.014461184236208798
0.030850000000000002,-0.04402101853451981
0.0309,-0.02493880793797784
0.030950000000000002,-0.0551841869915848
0.031,-0.058233889434829586
0.03105,-0.03887095249972595
0.031100000000000003,-0.0265245954986913
0.03115,-0.03306553881853878
0.031200000000000002,-0.034424327575617975
0.03125,-0.02772259180120779
0.0313,-0.039884489924267005
0.03135,-0.010190082201880635
0.031400000000000004,-0.020679626948627537
0.03145,0.011068014331741902
0.0315,-0.020923242268541455
0.03155,0.010981556784099417
0.0316,-0.007196596608825715
0.031650000000000005,0.005176794946772969
0.0317,0.015033305299978867
0.03175,0.02371238351930599
0.0318,0.024934816657137683
0.03185,0.04359315735150995
0.031900000000000005,0.03493148452807724
0.03195,0.04246674791517626
0.032,0.039565503623513985
0.03205,0.05350231769062475
0.032100000000000004,0.045349191080656305
0.032150000000000005,0.01956511119896595
0.0322,0.03307455876628112
0.03225,0.02553316936706141
0.0323,0.02864894349254634
0.032350000000000004,-0.0016495620956484443
0.0324,0.001290789345340576
0.03245,0.018971349294774287
0.0325,0.004438397409068917
0.03255,-0.004763318792986981
0.032600000000000004,-0.012041512848271981
0.03265,-0.013008096596007324
0.0327,-0.0262617818770493
0.03275,-0.019712168426687937
0.0328,-0.03232927970276375
0.032850000000000004,-0.013172847070822835
0.0329,-0.013394447129382942
0.03295,-0.03943300811309778
0.033,-0.03088997475938079
0.03305,-0.04838521487297357
0.033100000000000004,-0.05264432795142378
0.03315,-0.028159758174436753
0.0332,-0.02600832771613433
0.03325,-0.03721077136125131
0.0333,-0.026111910181058264
0.033350000000000005,-0.012396546736434588
0.0334,0.00035335037655209733
0.03345,-0.009595047335981648
0.0335,-0.005866940064042433
0.03355,0.010775287798295344
0.033600000000000005,0.007348989813205522
0.03365,0.01769561011425368
0.0337,0.03699091093641042
0.03375,0.038002835968681564
0.033800000000000004,0.02506430931273168
0.033850000000000005,0.03692252157298595
0.0339,0.017223322340255674
0.03395,0.05214519725738893
0.034,0.050328386145826694
0.034050000000000004,0.04839011760765496
0.0341,0.0353665122149658
0.03415,0.02912147567565661
0.0342,0.031988565264518716
0.03425,0.030835458159435225
0.034300000000000004,0.015652310048997246
0.03435,0.018737461865232164
0.0344,0.01031433033547686
0.03445,0.0096943058776588
0.0345,0.00148195145135772
0.034550000000000004,-0.007515395465448299
0.0346,0.004269872628835207
0.03465,-0.012696222927850415
0.0347,-0.005407674308844975
0.03475,-0.031104054095047032
0.034800000000000005,-0.04301269512213241
0.03485,-0.04850696804370509
0.0349,-0.038178706733939645
0.03495,-0.03201123402789942
0.035,-0.034911436749533814
0.035050000000000005,-0.041136026661849776
0.0351,-0.028131003531409637
0.03515,-0.027789405308824462
0.0352,-0.035553200852245524
0.035250000000000004,-0.04873675983314979
0.035300000000000005,0.004325431973967845
0.03535,-0.011464580608553048
0.0354,-0.010220761831537448
0.03545,-0.002655223186067942
0.035500000000000004,-0.006871791507159458
0.03555,-0.0024128899018226587
0.0356,0.006102127152641236
0.03565,0.03512657307427408
0.0357,0.007340513429309737
0.035750000000000004,0.02454987989412756
0.0358,0.030602132173613183
0.03585,0.049204800364076304
0.0359,0.02128601726732966
0.03595,0.02982692856200821
0.036000000000000004,0.03144474892051008
0.03605,0.04327644737796225
0.0361,0.04664373247393084
0.03615,0.03089762973127658
0.0362,0.02631671544853112
0.036250000000000004,0.04793121248019416
0.0363,0.027548341863204956
0.03635,0.017530294101566403
0.0364,0.012341463545293944
0.03645,0.014556058417464242
0.036500000000000005,-0.00857503991843247
0.03655,-0.003838885546525232
0.0366,-0.01618300567766508
0.03665,-0.011143230695414157
0.0367,-0.020661108820716048
0.036750000000000005,-0.00435652220872268
0.0368,-0.02218202281053508
0.03685,-0.05165130154377999
0.0369,-0.04917424334037236
0.036950000000000004,-0.021268114298996856
0.037000000000000005,-0.04316405928577666
0.03705,-0.041542482068738056
0.0371,-0.02007217331302299
0.03715,-0.02584446639672018
0.037200000000000004,-0.031378324862375385
0.03725,-0.03429726612647483
0.0373,-0.028518339177934275
0.03735,-0.022652799544710903
0.0374,-0.011885905801757805
0.037450000000000004,-0.016209615853493606
0.0375,-0.00909779061053294
0.03755,-0.007269579102093124
0.0376,0.010996226263789922
0.03765,0.011094175375940936
0.037700000000000004,0.03199466229454724
0.03775,0.028293985061690192
0.0378,0.03960045728222614
0.03785,0.052668774779887614
0.0379,0.041798051347359054
0.037950000000000005,0.046604846888888614
0.038,0.04275366875602685
0.03805,0.050041173843991864
0.0381,0.019883449978646803
0.03815,0.037006000957291306
0.038200000000000005,0.031327256635388046
0.03825,0.034118953097531775
0.0383,0.02576123546840412
0.03835,0.03236533023576421
0.038400000000000004,-4.6416595346002176e-05
0.038450000000000005,0.007756943691321152
0.0385,-0.02265606798511016
0.03855,0.017223615231954453
0.0386,-0.016651973486089905
0.038650000000000004,-0.02727756994129537
0.038700000000000005,-0.026950112883701537
0.03875,-0.023968885448474482
0.0388,-0.016185143810140402
0.03885,-0.03865174136818334
0.038900000000000004,-0.03369212486929112
0.03895,-0.04554724852114366
0.039,-0.032945706618190636
0.03905,-0.04006790271664997
0.0391,-0.03424021410284514
0.039150000000000004,-0.01890572409361042
0.0392,-0.007533201541829071
0.03925,-0.02097008702021689
0.0393,-0.02726337848397827
0.03935,-0.005800477304878973
0.039400000000000004,-0.018639848189592023
0.03945,-0.01180403150708766
0.0395,-0.0017066497025871
0.03955,0.007904682538349752
0.0396,0.01983395831870628
0.039650000000000005,0.04720967305102204
0.0397,0.020491019944357175
0.03975,0.015383234594351189
0.0398,0.033787021463940435
0.039850000000000003,0.05113258338267684
0.039900000000000005,0.033324287754489694
0.03995,0.03591120511380726
0.04,0.034750118720519266
0.04005,0.03568641145506126
0.040100000000000004,0.035275616159628806
0.040150000000000005,0.01716087725183087
0.0402,0.04178055446909101
0.04025,0.04105287449553807
0.0403,0.015416363393677652
0.040350000000000004,0.03662686818063783
0.040400000000000005,0.021740093947598862
0.04045,0.011798514390550938
0.0405,-0.008215942753081969
0.04055,0.004276701858174782
0.040600000000000004,-0.01863300859963705
0.04065,-0.05053381191527595
0.0407,-0.02983735164518432
0.04075,-0.023428455183863352
0.0408,-0.03344612526754603
0.040850000000000004,-0.04505751031615246
0.0409,-0.03708641831603189
0.04095,-0.036977579867818446
0.041,-0.031167617693785437
0.04105,-0.03108968579750726
0.041100000000000005,-0.03625794316585593
0.04115,-0.03864102358047663
0.0412,-0.025821314371174013
0.04125,-0.026857381528330938
0.0413,-0.02110752581475433
0.041350000000000005,-0.017480646634927266
0.0414,-0.01584616767542363
0.04145,0.0005111074153603783
0.0415,0.010942239494742522
0.041550000000000004,0.01877278410842837
0.041600000000000005,0.015759419686963837
0.04165,0.02114760001481464
0.0417,0.02036264112345909
0.04175,0.014890170651377807
0.041800000000000004,0.031822827299690847
0.041850000000000005,0.040441593664510445
0.0419,0.03509292622366385
0.04195,0.05628038536158832
0.042,0.045166024640333216
0.042050000000000004,0.02346528445183499
0.042100000000000005,0.050001443142437776
0.04215,0.026760397258604903
0.0422,0.025704724495664043
0.04225,0.039428951291437135
0.042300000000000004,0.04088565243435062
0.04235,0.029812860523750217
0.0424,0.009072891204424335
0.04245,0.012360229574366399
0.0425,-0.010309102983735828
0.042550000000000004,-0.009676204713521342
0.0426,-0.030950179147536918
0.04265,-0.015556497271220915
0.0427,-0.03326310039718899
0.04275,-0.018881076232322904
0.042800000000000005,-0.04238882215852287
0.04285,-0.04427979605845929
0.0429,-0.05778018396593892
0.04295,-0.057818652018928295
0.043000000000000003,-0.038333876622639027
0.043050000000000005,-0.04425293382752843
0.0431,-0.036421636785493754
0.04315,-0.03127458963420821
0.0432,-0.028209631404824763
0.043250000000000004,-0.02091807173806295
0.043300000000000005,-0.022086337141646834
0.04335,-0.017411201480707947
0.0434,-0.009318958414493692
0.04345,0.009237445966177881
0.043500000000000004,0.000966443845153692
0.043550000000000005,0.015726656766523368
0.0436,0.01373828707149139
0.04365,0.0030241734611259844
0.0437,0.00875865689210427
0.043750000000000004,0.04957004511043225
0.0438,0.03969381531800471
0.04385,0.041084887961900074
0.0439,0.02802493988390147
0.04395,0.03803624223942794
0.044000000000000004,0.03902257898784516
0.04405,0.029621997746598912
0.0441,0.026298631234899703
0.04415,0.04942407048932969
